listing_id,update_time,listing_name,location_address,zip,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,acceptedpayment,FNAP,SNAP_option,SNAP_option_1,SNAP_option_2
309623,3/20/2023 22:57,Smyrna Fresh Produce Market,"""1275 Church Street SE Smyrna, GA 30080""",30080,-84.5180566,33.88158363778526,,,,,,,,,,
309624,3/20/2023 22:57,Smyrna Outdoor Market,"""200 Village Green Circle SE, Smyrna, Georgia 30080""",30080,-84.51642874,33.884888949943274,,,,,,,,,,
309625,3/20/2023 22:57,Snellville Farmers Market,"""2342 Oak Road Snellville, GA 30078""",30078,-84.01590811,33.85780686836768,,,,,,,,,,
309626,3/20/2023 22:57,South Atlanta Farmers Market,"""555 Hopkins St. SW Atlanta, GA 30310""",30310,-84.43066044,33.73976193961377,,,,,,,,,,
309627,3/20/2023 22:57,South Augusta Market - Journey Sherwood,"""3131 Old Louisville Road, Augusta, Georgia 30906""",30906,-82.01062524,33.408319939266846,,,,,,,,,,
309628,3/20/2023 22:57,Southern Girls Market,"""631 Hwy 293 Emerson, GA 30137""",30137,-84.75784451,34.13063866253518,,,,,,,,,,
309629,3/20/2023 22:57,Sparta/Hancock Cooperative Market,"""12860 Broad Street Sparta, GA 31087""",31087,-82.97214203,33.27566899511761,,,,,,,,,,
309630,3/20/2023 22:57,Square Market of Covington,"""1169 Washington Street Covington, GA 30014""",30014,-83.8608403,33.596069007514174,,,,,,,,,,
309631,3/20/2023 22:57,St. Marys Community Market,"""Osborne St. and St. Marys St., Downtown Pavilion, St Marys, GA, 31558""",31558,-81.54865003,30.720339990556397,,,,,,,,,,
309632,3/20/2023 22:57,Stephens County Farmers Market,"""325 N. Broad Street Toccoa, GA 30577""",30577,-83.33279736,34.57220528569604,,,,,,,,,,
309633,3/20/2023 22:57,Stewards of the Earth Farmers Market,"""7770 Roswell Road NE Sandy Springs, GA 30350""",30350,-84.36257403,33.966702676868366,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
309635,3/20/2023 22:57,Swainsboro Emanuel Farmers Market,"""Swainsboro Ga South Green Street, Swainsboro, GA 30401""",30401,-82.33244624,32.59335451,,,,,,,,,,
309636,3/20/2023 22:57,Telfair County Farmers' Market,"""139 N. Third Ave McRae-Helena, GA 31037""",31037,-82.90320883,32.06104819933678,,,,,,,,,,
309637,3/20/2023 22:57,The Dallas Farmers' Market,"""25 Courthouse Sq., Dallas, GA, 30132""",30132,-84.84160362,33.92431600529875,,,,,,,,,,
309638,3/20/2023 22:57,The Green Door Fresh Market,"""431 Fair Street Atlanta, GA 30313""",30313,-84.40076697,33.74773064744526,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
309641,3/20/2023 22:57,The Market at Trustees' Garden,"""10 East Broad Street Savannah, GA 31401""",31401,-81.08416862,32.078375080904365,,,,,,,,,,
309642,3/20/2023 22:57,The Night Market,"""5140 Town Center Boulevard, Peachtree Corners, Georgia 30092""",30092,-84.2130454,33.97992483959443,,,,,,,,,,
309643,3/20/2023 22:57,The North Georgia Farmers Market,"""555 Monroe Sreet, Clarkesville, Georgia 30523""",30523,-83.52665902,34.615651272107065,,,,,,,,,,
309644,3/20/2023 22:57,The Savannah Starland Farmers' Market,"""2418 De Soto Avenue Savannah, GA 31401""",31401,-81.10204504,32.05395735532816,,,,,,,,,,
309645,3/20/2023 22:57,Thomasville State Farmers Market,"""502 Smith Avenue Thomasville, GA 31792""",31792,-83.97162531,30.835533656966145,,,,,,,,,,
309646,3/20/2023 22:57,Tifton Downtown Farmers' Market,"""121 S. Tift Ave., Tifton, GA, 31794""",31794,-83.50371954,31.463203528005632,,,,,,,,,,
309647,3/20/2023 22:57,Tifton Farmers Market,"""U.S. Highway 41 Tifton, GA 31794""",31794,-83.51888144,31.485757253573926,,,,,,,,,,
309648,3/20/2023 22:57,Trenton Farmers' Market,"""Veterans Park, Trenton, GA, 30752""",30752,-85.46083506,34.959069867510415,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
309650,3/20/2023 22:57,UMOJA Farmers' Market,"""9 Gammon Avenue SW Atlanta, GA 30315""",30315,-84.38571927,33.71836972782344,,,,,,,,,,
309651,3/20/2023 22:57,Valdosta Farmers Market,"""1500 South Patterson Street Valdosta, GA 31601""",31601,-83.26434375,30.81368216528409,,,,,,,,,,
309652,3/20/2023 22:57,Valdosta State Farmers Market,"""1500 S. Patterson Sreet., Valdosta, Georgia 31601""",31601,-83.26432943,30.813671022156356,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
309654,3/20/2023 22:57,Villa Rica Farmers' Market,"""106 Temple St., Villa Rica, GA, 30180""",30180,-84.91922269,33.732292678558885,,,,,,,,,,
309655,3/20/2023 22:57,Village Farmers' Market at Life University,"""1269 Barclay Circle Marietta, GA 30060""",30060,-84.52316026,33.93131778040668,,,,,,,,,,
309656,3/20/2023 22:57,Washington Farmers' Market,"""13 N. Spring St., Washington, GA, 30673""",30673,-82.73830097,33.73897723943402,,,,,,,,,,
309657,3/20/2023 22:57,Wayne County Farmers Market,"""533 North 1st Street, Jesup, Georgia 31545""",31545,-81.88220666,31.609910763015733,,,,,,,,,,
309658,3/20/2023 22:57,Wesleyan Market,"""4760 Forsyth Rd., Macon, GA, 31210""",31210,-83.7181154,32.87761285865671,,,,,,,,,,
309659,3/20/2023 22:57,Whistle Stop Farmers Market,"""74 Park Drive Norcross, GA 30071""",30071,-84.21422018,33.943115914831495,,,,,,,,,,
309660,3/20/2023 22:57,Wiregrass Farmers Market,"""1392 Whiddon Mill Road Tifton, GA 31793""",31793,-83.53385746,31.464200026145082,,,,,,,,,,
309661,3/20/2023 22:57,Woodbury Farmers Market,"""355 Dromedary St. Woodbury, GA 30293""",30293,-84.5812522,32.97982978194221,,,,,,,,,,
309662,3/20/2023 22:57,Woodstock Farm Fresh Market,"""Market Sreet, Woodstock, Georgia 30188""",30188,-84.52153657,34.09886130162251,,,,,,,,,,
309663,3/20/2023 22:57,Woodstock Farmers Market,"""Fowler Street and Main Street Woodstock, GA 30188""",30188,-84.52023998,34.09858999964716,,,,,,,,,,
309664,3/20/2023 22:57,Woodville Farmers' Market,"""1110 Dogwood Road N. Woodville, GA 30669""",30669,-83.10657737,33.67407796230712,,,,,,,,,,
309665,3/20/2023 22:57,Young Female Farmers Market,"""365 Anthony Lane Bishop, GA 30621""",30621,-83.51084672,33.8249097,,,,,,,,,,
309666,3/20/2023 22:57,Kaiser Permanente's Fresh Day Farmers' Market,"""1010 Pensacola Street Honolulu, HI 96814""",96814,-157.8457314,21.30059672156182,,,,,,,,,,
309667,3/20/2023 22:57,Keauhou Farmers Market,"""78-6831 Alii Drive, Keauhou Shopping Center Kailua-Kona, HI 96740""",96740,-155.9661406,19.57337976250685,,,,,,,,,,
309668,3/20/2023 22:57,Lipoa Street Farmer's Market,"""95 Lipoa Street Suite 210 Kihei, HI 96753""",96753,-156.456702,20.747443980309384,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
309670,3/20/2023 22:57,Waimea Town Market at Parker School,"""65-1224 Lindsey Road Kamuela, HI 96743""",96743,-155.6729516,20.023980129684865,,,,,,,,,,
309671,3/20/2023 22:57,12th Avenue Farmers' Market,"""1030 Burley Ave., Buhl, ID, 83316""",83316,-114.7578533,42.593440678866635,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
309673,3/20/2023 22:57,Alpha Nursery Farmer's Market,"""12 Alpha Lane Cascade, ID 83611""",83611,-115.9978969,44.42506621532688,,,,,,,,,,
309674,3/20/2023 22:57,American Falls Farmers Market,"""171 Idaho Street (City Park) American Falls, ID 83211""",83211,-112.8553529,42.78466323130501,,,,,,,,,,
309675,3/20/2023 22:57,Boise Farmers' Market,"""1080 W. Front St. , Boise, ID, 83702""",83702,-116.2082144,43.615759307620955,,,,,,,,,,
309676,3/20/2023 22:57,Bonners Ferry Farmers' Market,"""Kootenai St. & Hwy. 95, City parking lot, Bonners Ferry, ID, 83845""",83845,-116.30943,48.69656001156966,,,,,,,,,,
309677,3/20/2023 22:57,Caldwell Farmers' Market,"""Arthur St. and Kimball St., Between Kimball and 7th St., Caldwell, ID, 83605""",83605,-116.68805,43.66562002043503,,,,,,,,,,
309678,3/20/2023 22:57,Cambridge Farmers' Market,"""Tower Park, Cambridge, ID, 83610""",83610,-0.184218574,52.34942018770729,,,,,,,,,,
309679,3/20/2023 22:57,Capital City Public Market,"""N. 8th St. and Bannock St., Between Bannock St. & Idaho St., Boise, ID, 83701""",83701,-116.20203,43.61714998894237,,,,,,,,,,
309680,3/20/2023 22:57,Challis Community Farmers' Market,"""Clinic Rd. and Hwy. 93 N., Challis City Park, Challis, ID, 83226""",83226,-114.2217,44.510680020093304,,,,,,,,,,
309681,3/20/2023 22:57,Crossroads Farmers' Market,"""111 W. B St., County Courthouse Lawn, Shoshone, ID, 83352""",83352,-114.4080953,42.93379696917901,,,,,,,,,,
309682,3/20/2023 22:57,Crouch Farmers' Market,"""1021 Old Crouch Rd., in the Merc Parking Lot, Crouch, ID, 83622""",83622,-115.969883,44.11439399,,,,,,,,,,
309683,3/20/2023 22:57,Eagle Saturday Farmers' Market,"""222 E. State St., Heritage Park, Eagle, ID, 83616""",83616,-116.351063,43.69518195980675,,,,,,,,,,
309684,3/20/2023 22:57,Farmers Market @ Liberty Square in Ammon,"""2475 S. Ammon Rd. Ammon, ID 83406""",83406,-111.9642059,43.47538200330484,,,,,,,,,,
309685,3/20/2023 22:57,Farmers' Market at Downtown Alive,"""Main Ave. N. and Shoshone St. N., between Shoshone St. and Gooding St., Twin Falls, ID, 83301""",83301,-114.47007,42.55583998866186,,,,,,,,,,
309686,3/20/2023 22:57,Farmers' Market at Sandpoint,"""3rd Ave. and Oak St., Farmin Park, Sandpoint, ID, 83864""",83864,-116.55031,48.27507999179656,,,,,,,,,,
309687,3/20/2023 22:57,Farmers' Market at the Mall,"""4155 Yellowstone Hwy., Pine Ridge Mall, Chubbuck, ID, 83202""",83202,-112.4663288,42.90828546870246,,,,,,,,,,
309688,3/20/2023 22:57,Henry's Fork Farmers' Market in Ashton,"""204 Main St., Ashton, ID, 83420""",83420,-111.452542,44.071059005368056,,,,,,,,,,
309689,3/20/2023 22:57,Hope Farmers Market,"""415 Wellington Place - Hope Memorial Community Center Hope, ID 83836""",83836,-116.2880571,48.238159561229956,,,,,,,,,,
309690,3/20/2023 22:57,Jerome Farmers' Market,"""392 E. 300 S., Mountain View Barn, Jerome, ID, 83338""",83338,-114.444287,42.68125698095247,,,,,,,,,,
309691,3/20/2023 22:57,Ketchum Farmers' Market,"""4th St. at East Ave., Ketchum, ID, 83327""",83327,-114.36334,43.68235001,,,,,,,,,,
309692,3/20/2023 22:57,Kuna Farmers' Market,"""201 W. Main St. , Kuna City Park, Kuna, ID, 83643""",83643,-116.415352,43.49032001732397,,,,,,,,,,
309693,3/20/2023 22:57,Lemhi County Farmers Market,"""103 Main Street Salmon, ID 83467""",83467,-113.8976366,45.177104210353846,,,,,,,,,,
309694,3/20/2023 22:57,McCall Farmers' Market,"""Pine St. at Lenore St., McCall, ID, 83638""",83638,-116.0961658,44.912330974589366,,,,,,,,,,
309695,3/20/2023 22:57,Meridian Farmers' Market and Bazaar,"""1200 N. Eagle Rd. (Meridian Crossroads Shopping Ctr) Meridian, ID 83642""",83642,-116.3545742,43.61582856316143,,,,,,,,,,
309696,3/20/2023 22:57,Mountain Home Farmers' Market,"""735 E. 10th N., Railroad Park , Mountain Home, ID, 83647""",83647,-115.690678,43.14088698,,,,,,,,,,
309697,3/20/2023 22:57,Nampa Farmers' Market,"""1350 Front St., Nampa, ID, 83687""",83687,-116.5572594,43.578445741057024,,,,,,,,,,
309698,3/20/2023 22:57,North End Organic Nursery Farmers' Market,"""3777 Chinden Blvd., Garden City, ID, 83714""",83714,-116.243906,43.62593136691575,,,,,,,,,,
309699,3/20/2023 22:57,Oregon Trail Farmers' Market,"""Soda Springs City Park, Soda Springs, ID, 83276""",83276,-111.599185,42.656840000000045,,,,,,,,,,
309700,3/20/2023 22:57,Parma Farmers' Market,"""504 E. Grove, Parma, ID, 83660""",83660,-116.9416277,43.784221455287884,,,,,,,,,,
309701,3/20/2023 22:57,Portneuf Valley Farmers Market,"""420 N. Main St. Pocatello, ID 83204""",83204,-112.4534455,42.864562925485316,,,,,,,,,,
309702,3/20/2023 22:57,Teton Valley Farmers' Market,"""60 S. Main St., Driggs, ID, 83422""",83422,-111.1110908,43.72246066368158,,,,,,,,,,
309703,3/20/2023 22:57,Tuesday Growers Market,"""412 E. 3rd St., Moscow, ID, 83843""",83843,-116.996791,46.73241823123363,,,,,,,,,,
309704,3/20/2023 22:57,Wood River Farmers Market Association - Hailey/Ketchum,"""1630 Heroic Rd. Hailey, ID 83333""",83333,-114.3193051,43.53725155198631,,,,,,,,,,
309705,3/20/2023 22:57,18th Street Farmers Market,"""825 18th Street Charleston, IL 61920""",61920,-88.16354096,39.491467254398785,,,,,,,,,,
309706,3/20/2023 22:57,61st Street Farmers' Market,"""6100 S. Blackstone Ave., Chicago, IL, 60637""",60637,-87.59030126,41.78388006900722,,,,,,,,,,
309707,3/20/2023 22:57,95th St. Farmers Market,"""3015 Cedar Glade Drive Naperville, IL 60564""",60564,-88.201025,41.710653556566925,,,,,,,,,,
309708,3/20/2023 22:57,Abundant Market - Tuscola's Downtown Farmers' Market,"""214 N. Main Tuscola, IL 61953""",61953,-88.28769817,39.79989544693365,,,,,,,,,,
309709,3/20/2023 22:57,Aledo Main Street Farmer's Market & Bake Sale,"""PO Box 209 PO Box 209 Aledo, IL 61231""",61231,-90.75219,41.20170000000007,,,,,,,,,,
309710,3/20/2023 22:57,Alsip Park District Farmers' Market,"""12521 S. Kostner Ave., Alsip, IL, 60803""",60803,-87.7289957,41.665551044872245,,,,,,,,,,
309711,3/20/2023 22:57,Alton Farmers' & Artisans' Market,"""501 Landmarks Blvd., Alton, IL, 62002""",62002,-90.1789739,38.88891091521646,,,,,,,,,,
309712,3/20/2023 22:57,Andersonville Winter Farmers Market,"""1650 W. Foster Avenue Chicago, IL 60640""",60640,-87.67118137,41.976157786710786,,,,,,,,,,
309713,3/20/2023 22:57,Anna / Union County Farmers' Market,"""1150 Vienna Street Anna, IL 629062032""",62032,-89.22997698,37.46097000663214,,,,,,,,,,
309714,3/20/2023 22:57,Antioch Farmers' Market,"""845 Main St., Antioch, IL, 60002""",60002,-88.09624748,42.47861347174096,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
309716,3/20/2023 22:57,Arlington Heights Farmers Market,"""110 W. Fremont Arlington Heights, IL 60004""",60004,-87.98440165,42.087400717943616,,,,,,,,,,
309717,3/20/2023 22:57,Ashburn (Chicago) Farmers' Market,"""6700 S Kedzie Ave Chicago, IL 60652""",60652,-87.70295962,41.77103062,,,,,,,,,,
309718,3/20/2023 22:57,Assumption Farmers Market,"""100 N Chestnut St Assumption, IL 62510""",62510,-89.04976338,39.51917455059825,,,,,,,,,,
309719,3/20/2023 22:57,Athens Farmers Market,"""Jefferson Street Athens, IL 62613""",62613,-89.72339768,39.96016611760869,,,,,,,,,,
309720,3/20/2023 22:57,Aurora Farmers' Market,"""233 N. Broadway, Aurora, IL, 60505""",60505,-88.30939258,41.76162303637911,,,,,,,,,,
309721,3/20/2023 22:57,Aurora's Farmers Market East,"""701 S. Eola Road Aurora, IL 60504""",60504,-88.24848373,41.742931720022014,,,,,,,,,,
309722,3/20/2023 22:57,Aurora's Farmers Market West,"""2131 West Galena Boulevard Aurora, IL 60506""",60506,-88.37109099,41.764860238763035,,,,,,,,,,
309723,3/20/2023 22:57,Austin City Market,"""5900 W Chicago Ave. Chicago, IL 60644""",60644,-87.7725164,41.89475800571368,,,,,,,,,,
309724,3/20/2023 22:57,Austin Town Hall City Market,"""5610 W. Lake St. Chicago, IL 60644""",60644,-87.76630082,41.88776822750941,,,,,,,,,,
309725,3/20/2023 22:57,Barrington Farmers' Market,"""S. Cook St. and E. Station St., Barrington, IL, 60010""",60010,-88.13483003,42.15328002,,,,,,,,,,
309726,3/20/2023 22:57,Barrington Village Farmers Market,"""Park Avenue and Cook Street Barrington, IL 60010""",60010,-88.13481,42.15389001283509,,,,,,,,,,
309727,3/20/2023 22:57,Batavia Indoor Market,"""160 First Street Batavia, IL 60510""",60510,-88.30971271,41.848754295900356,,,,,,,,,,
309728,3/20/2023 22:57,Beardstown Farmers Market,"""206 Washington Beardstown, IL 62618""",62618,-90.43519776,40.016839653193905,,,,,,,,,,
309729,3/20/2023 22:57,Belleville Old Town Farmers Market,"""620 N. Illinois Street Belleville, IL 62220""",62220,-89.984181,38.52023556156443,,,,,,,,,,
309730,3/20/2023 22:57,Belvidere Farmers' Market,"""1940 N. State St., Belvidere, IL, 61008""",61008,-88.86193407,42.27254297596001,,,,,,,,,,
309731,3/20/2023 22:57,Belvidere's Hometown Market,"""324 South State STreet Belvidere, IL 61008""",61008,-88.84091056,42.257037544650785,,,,,,,,,,
309732,3/20/2023 22:57,Bensenville Farmers' Market,"""12 S. Center Street Bensenville, IL 60106""",60106,-87.94105684,41.95645513470546,,,,,,,,,,
309733,3/20/2023 22:57,Berwyn Farmers' Market,"""6600 26th St., Berwyn, IL, 60402""",60402,-87.78847898,41.84306301728034,,,,,,,,,,
309734,3/20/2023 22:57,Beverly Farmers' Market,"""9500 S. Longwood Dr., Chicago, IL, 60643""",60643,-87.66914783,41.720916372246364,,,,,,,,,,
309735,3/20/2023 22:57,Bolingbrook Farmers' Market,"""631 E. Boughton Rd., Promenade Shopping Mall, Bolingbrook, IL, 60440""",60440,-88.04295082,41.72100839060043,,,,,,,,,,
309736,3/20/2023 22:57,Breese Farmers Market,"""500 N 1st Street Breese, IL 62230""",62230,-89.52877599,38.607700580546314,,,,,,,,,,
309737,3/20/2023 22:57,Bronzeville (City of Chicago Markets),"""4700 S King Drive Chicago, IL 60615""",60615,-87.6169159,41.80932200863668,,,,,,,,,,
309738,3/20/2023 22:57,Brookfield Farmers Market,"""8820 Brookfield Ave. Brookfield, IL 60513""",60513,-87.8426681,41.82251685413728,,,,,,,,,,
309739,3/20/2023 22:57,Buffalo Grove Farmers Market,"""50 Raupp Blvd Buffalo Grove, IL 60089""",60089,-87.96722958,42.152445785213715,,,,,,,,,,
309740,3/20/2023 22:57,Burr Ridge Farmers' Market,"""450 Village Center Dr., Burr Ridge, IL, 60527""",60527,-87.91246392,41.752325402729085,,,,,,,,,,
309741,3/20/2023 22:57,Camp Point Farmers' Market,"""506 W. Wood St., Camp Point, IL, 62320""",62320,-91.07292028,40.040017895549376,,,,,,,,,,
309742,3/20/2023 22:57,Cannon Park Community Market,"""120 N. Greenbriar Carterville, IL 62918""",62918,-89.0956056,37.76063889587842,,,,,,,,,,
309743,3/20/2023 22:57,Canton Farmers Market,"""90 E. Locust Street Canton, IL 61520""",61520,-90.03378162,40.55829770022703,,,,,,,,,,
309744,3/20/2023 22:57,Carbondale Farmers Market,"""2001 West Main Street Carbondale, IL 62901""",62901,-89.24355497,37.73027607245254,,,,,,,,,,
309745,3/20/2023 22:57,Carlinville Farmers Market,"""220 North Broad Carlinville, IL 62626""",62626,-89.88162171,39.281744767118866,,,,,,,,,,
309746,3/20/2023 22:57,Carlyle Courthouse Square Farmers Market,"""8th Street between Franklin (Route 50) and Fairfax Carlyle, IL 62231""",62231,-89.37282003,38.61115999,,,,,,,,,,
309747,3/20/2023 22:57,Carthage Farmers Market,"""500 Main Carthage, IL 62321""",62321,-91.13622504,40.41369000817279,,,,,,,,,,
309748,3/20/2023 22:57,Champaign Farmers Market,"""400-498 N Neil St Champaign, IL 61820""",61820,-88.24355742,40.11987554328879,,,,,,,,,,
309749,3/20/2023 22:57,Chicago Nettlehorst French Market,"""N Broadway Street at W. Melrose Street Chicago, IL 60657""",60657,-87.64443002,41.94110999439894,,,,,,,,,,
309750,3/20/2023 22:57,City Market at Federal Plaza,"""50 W. Adams St. Chicago, IL 60604""",60604,-87.63009698,41.87943089333168,,,,,,,,,,
309751,3/20/2023 22:57,City of La Salle Farmers Market,"""North West Corner Hegeler Park St. Vincent Avenue and Maple Rd La Salle, IL 61301""",61301,-89.09627003,41.34262999582228,,,,,,,,,,
309752,3/20/2023 22:57,CL Farms Farmers Market,"""2042 N 2653rd Road Marseilles, IL 61341""",61341,-88.7757535,41.32221717921479,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
309754,3/20/2023 22:57,Clinton Area Farmers' & Artisans' Market,"""100 S. Center St., Mr. Lincon's Square, Clinton, IL, 61727""",61727,-88.96050006,40.152150038869905,,,,,,,,,,
309755,3/20/2023 22:57,Colonial Village Farmers' Market,"""1240 S. Alpine Rd. Rockford, IL 61108""",61108,-89.02722402,42.254911014928894,,,,,,,,,,
309756,3/20/2023 22:58,Columbus Park (City of Chicago Market),"""500 S Central Ave Chicago, IL 60644""",60644,-87.76462745,41.873747971697604,,,,,,,,,,
309757,3/20/2023 22:58,Community Farmers' Market,"""27 N. Bennett St. Geneva, IL 60134""",60134,-88.30034807,41.887308778005625,,,,,,,,,,
309758,3/20/2023 22:58,Community Winter Market,"""11 North Fifth St. Geneva, IL 60134""",60134,-88.3105538,41.88845467098059,,,,,,,,,,
309759,3/20/2023 22:58,Crete European Market,"""Main St. and W. Exchange St., Crete, IL, 60417""",60417,-87.63133003,41.44463000420697,,,,,,,,,,
309760,3/20/2023 22:58,Cuba Farmers Market,"""403 E. Jefferson Street Cuba, IL 61427""",61427,-90.19471753,40.49221049,,,,,,,,,,
309761,3/20/2023 22:58,Daley Plaza Farmers Market,"""50 W. Washington Chicago, IL 60602""",60602,-87.62965117,41.88322118305063,,,,,,,,,,
309762,3/20/2023 22:58,Danville Farmers' Market,"""319 N. Vermilion St., Danville, IL, 61832""",61832,-87.62999066,40.1293502,,,,,,,,,,
309763,3/20/2023 22:58,Davis Junction Farmer's Market,"""RT 72 Davis Junction, IL 61020""",61020,-89.08858578,42.10150180013813,,,,,,,,,,
